seqnames	start	end	width	strand	V4	V5	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
X	87159395	87159794	400	*	*	-0.0407584376004146	Promoter (<=1kb)	20	85812724	87159251	1346528	2	ENSMUSG00000052372	ENSMUST00000113964	-144
19	5538185	5538584	400	*	*	-0.0673428773723049	Promoter (<=1kb)	19	5532860	5538430	5571	2	ENSMUSG00000024906	ENSMUST00000124334	0
3	126621590	126621991	402	*	*	0.0665168944292898	Intron (ENSMUST00000106402/ENSMUSG00000053819, intron 16 of 19)	3	126600811	126603898	3088	1	ENSMUSG00000053819	ENSMUST00000198637	20779
11	98631254	98631653	400	*	*	-0.0621031340840425	Promoter (<=1kb)	11	98631464	98644205	12742	1	ENSMUSG00000058756	ENSMUST00000142944	0
4	63149423	63149841	419	*	*	-0.0453062612373939	Promoter (2-3kb)	4	63152523	63251950	99428	1	ENSMUSG00000045672	ENSMUST00000184067	-2682
6	70769050	70769449	400	*	*	-0.0678951790376512	Promoter (<=1kb)	6	70742704	70769216	26513	2	ENSMUSG00000053604	ENSMUST00000066134	0
3	102378565	102378964	400	*	*	0.0593590863653434	Promoter (1-2kb)	3	102377244	102428329	51086	1	ENSMUSG00000027859	ENSMUST00000106925	1321
5	98577662	98578345	684	*	*	0.0466756938307092	Intron (ENSMUST00000080333/ENSMUSG00000057816, intron 2 of 5)	5	98601606	98601986	381	1	ENSMUSG00000106273	ENSMUST00000198933	-23261
2	29091178	29091577	400	*	*	-0.0528659004953517	Promoter (2-3kb)	2	29088480	29094036	5557	2	ENSMUSG00000035513	ENSMUST00000147897	2459
17	36220775	36221174	400	*	*	-0.0622648410532148	Promoter (<=1kb)	17	36208487	36220967	12481	2	ENSMUSG00000024426	ENSMUST00000061052	0
2	160487589	160487988	400	*	*	-0.0678522413837555	Promoter (<=1kb)	2	160487808	160564684	76877	1	ENSMUSG00000070544	ENSMUST00000109468	0
14	60665370	60665769	400	*	*	0.0494889296989382	Distal Intergenic	14	60679428	60679902	475	1	ENSMUSG00000114948	ENSMUST00000225258	-13659
12	108331569	108331968	400	*	*	-0.0433473506952093	Distal Intergenic	12	108337216	108474797	137582	1	ENSMUSG00000058070	ENSMUST00000138456	-5248
12	59266080	59266479	400	*	*	-0.0609625790106864	Promoter (<=1kb)	12	59247441	59266511	19071	2	ENSMUSG00000035329	ENSMUST00000043204	32
8	27354604	27355003	400	*	*	-0.0452502830696835	Intron (ENSMUST00000210732/ENSMUSG00000100335, intron 1 of 2)	8	27304621	27370610	65990	2	ENSMUSG00000100335	ENSMUST00000210732	15607
7	48605789	48606188	400	*	*	-0.040689014359273	Promoter (2-3kb)	7	48608821	48617584	8764	1	ENSMUSG00000052512	ENSMUST00000183531	-2633
9	44878074	44878473	400	*	*	-0.0584311344838501	Promoter (1-2kb)	9	44837146	44876898	39753	2	ENSMUSG00000059890	ENSMUST00000117549	-1176
10	117886140	117886539	400	*	*	0.059489175269158	Distal Intergenic	10	117840843	117841192	350	1	ENSMUSG00000102896	ENSMUST00000193027	45297
8	111551530	111551929	400	*	*	0.053690374727053	Exon (ENSMUST00000212515/ENSMUSG00000033732, exon 13 of 13)	8	111558114	111565228	7115	2	ENSMUSG00000033732	ENSMUST00000212182	13299
12	112792862	112793261	400	*	*	-0.0642573848748869	Promoter (<=1kb)	12	112783849	112793009	9161	2	ENSMUSG00000047832	ENSMUST00000062092	0
2	180605733	180606132	400	*	*	-0.0568132670991356	Promoter (2-3kb)	2	180609018	180624251	15234	1	ENSMUSG00000027575	ENSMUST00000108862	-2886
12	16583254	16583653	400	*	*	-0.0516831285592524	Distal Intergenic	12	16609018	16612039	3022	2	ENSMUSG00000020593	ENSMUST00000223129	28386
6	145562104	145562512	409	*	*	-0.0432160279003626	Promoter (<=1kb)	6	145561483	145567205	5723	1	ENSMUSG00000067338	ENSMUST00000087445	621
1	168105940	168106339	400	*	*	0.0393931187603302	Intron (ENSMUST00000188912/ENSMUSG00000052534, intron 2 of 7)	1	168163549	168165240	1692	2	ENSMUSG00000103780	ENSMUST00000192272	58901
8	124057751	124058472	722	*	*	-0.064541171974965	Promoter (<=1kb)	8	124059452	124096254	36803	1	ENSMUSG00000010154	ENSMUST00000010298	-980
4	109058973	109059678	706	*	*	-0.0679616781904495	Promoter (<=1kb)	4	108918812	109059431	140620	2	ENSMUSG00000028559	ENSMUST00000194478	0
14	67584767	67585167	401	*	*	-0.0531384545288228	Intron (ENSMUST00000022637/ENSMUSG00000022053, intron 7 of 16)	14	67562343	67573377	11035	2	ENSMUSG00000093386	ENSMUST00000177127	-11390
16	91525823	91526547	725	*	*	-0.063890523905351	Promoter (<=1kb)	16	91526169	91667098	140930	1	ENSMUSG00000022957	ENSMUST00000114001	0
X	145350106	145350505	400	*	*	-0.0335776170405231	Distal Intergenic	20	145382747	145383954	1208	2	ENSMUSG00000081718	ENSMUST00000119275	33449
10	9405153	9405552	400	*	*	0.0537336513337282	Distal Intergenic	10	9408275	9411425	3151	2	ENSMUSG00000053980	ENSMUST00000066742	5873
1	152780271	152780670	400	*	*	-0.0636224672023002	Promoter (1-2kb)	1	152714621	152778397	63777	2	ENSMUSG00000042772	ENSMUST00000111836	-1874
10	122515123	122515522	400	*	*	-0.0445457196325491	Promoter (<=1kb)	10	122515220	122515320	101	1	ENSMUSG00000099225	ENSMUST00000185165	0
13	43415490	43415905	416	*	*	-0.0648233337882531	Intron (ENSMUST00000055341/ENSMUSG00000051335, intron 1 of 1)	13	43418901	43456881	37981	2	ENSMUSG00000051335	ENSMUST00000222779	40976
7	18883056	18883455	400	*	*	-0.0641657264636795	Promoter (<=1kb)	7	18873627	18883216	9590	2	ENSMUSG00000030407	ENSMUST00000032566	0
19	22893976	22894375	400	*	*	-0.0645639835807371	Intron (ENSMUST00000237357/ENSMUSG00000052387, intron 19 of 24)	19	23038818	23041396	2579	1	ENSMUSG00000118155	ENSMUST00000237212	-144443
12	33150526	33150925	400	*	*	0.0383528236332253	Distal Intergenic	12	33083795	33142874	59080	2	ENSMUSG00000035860	ENSMUST00000095774	-7652
8	122704687	122705086	400	*	*	0.0532864939573829	Promoter (<=1kb)	8	122705061	122716741	11681	1	ENSMUSG00000025316	ENSMUST00000172513	0
2	166199762	166200161	400	*	*	-0.0675022603101551	Distal Intergenic	2	166222748	166240077	17330	2	ENSMUSG00000087617	ENSMUST00000151070	39916
3	14958768	14959167	400	*	*	0.0448829094803362	Intron (ENSMUST00000192609/ENSMUSG00000027562, intron 3 of 3)	3	14951699	14953626	1928	1	ENSMUSG00000027562	ENSMUST00000195520	7069
10	82790735	82791135	401	*	*	-0.0509336454025439	Promoter (<=1kb)	10	82790178	82790834	657	1	ENSMUSG00000071151	ENSMUST00000095396	557
2	90899660	90900059	400	*	*	0.0547237400512588	Promoter (<=1kb)	2	90898776	90899216	441	2	ENSMUSG00000002105	ENSMUST00000142943	-444
10	74670120	74670519	400	*	*	0.036282256346804	Distal Intergenic	10	74656554	74657198	645	1	ENSMUSG00000112686	ENSMUST00000218638	13566
7	48862758	48863159	402	*	*	-0.0623837775628042	Intron (ENSMUST00000183659/ENSMUSG00000052512, intron 2 of 39)	7	48845289	48848868	3580	1	ENSMUSG00000103834	ENSMUST00000195677	17469
5	151574514	151574915	402	*	*	-0.0625332235007471	Promoter (<=1kb)	5	151566221	151574707	8487	2	ENSMUSG00000033970	ENSMUST00000038131	0
3	33128365	33128764	400	*	*	0.038381130476674	Promoter (1-2kb)	3	33128068	33130505	2438	2	ENSMUSG00000102498	ENSMUST00000193649	1741
19	12550564	12550963	400	*	*	-0.0655134551780658	Promoter (<=1kb)	19	12550887	12567126	16240	1	ENSMUSG00000024691	ENSMUST00000025595	0
11	69286084	69286483	400	*	*	-0.0579318889641936	Promoter (<=1kb)	11	69282751	69286457	3707	2	ENSMUSG00000044795	ENSMUST00000134903	0
19	53891176	53891941	766	*	*	-0.064605004962492	Promoter (<=1kb)	19	53891730	53918291	26562	1	ENSMUSG00000024975	ENSMUST00000025931	0
2	26127307	26127706	400	*	*	-0.0609472560828366	Promoter (<=1kb)	2	26099137	26127537	28401	2	ENSMUSG00000036327	ENSMUST00000036187	0
8	116434449	116434848	400	*	*	-0.0597657565691189	Promoter (<=1kb)	8	116428174	116434533	6360	2	ENSMUSG00000055435	ENSMUST00000109104	0
5	31004417	31004818	402	*	*	-0.0554536375129832	Intron (ENSMUST00000031058/ENSMUSG00000029166, intron 1 of 6)	5	31011143	31020702	9560	1	ENSMUSG00000029166	ENSMUST00000202501	-6325
17	88747697	88748096	400	*	*	-0.0624499553010207	Promoter (<=1kb)	17	88748139	88797961	49823	1	ENSMUSG00000034998	ENSMUST00000112238	-43
16	55849597	55850360	764	*	*	-0.0612840253248651	Promoter (<=1kb)	16	55835869	55850059	14191	2	ENSMUSG00000071533	ENSMUST00000125040	0
15	6415960	6416359	400	*	*	-0.0678896835631863	Promoter (<=1kb)	15	6416079	6470186	54108	1	ENSMUSG00000022150	ENSMUST00000080880	0
X	70599314	70599713	400	*	*	-0.0641273735312665	Promoter (<=1kb)	20	70599524	70604282	4759	1	ENSMUSG00000015217	ENSMUST00000072699	0
17	35476821	35477522	702	*	*	-0.0633927691462175	Distal Intergenic	17	35481706	35486475	4770	1	ENSMUSG00000073411	ENSMUST00000172785	-4184
9	65190565	65190964	400	*	*	-0.0472697510614733	Distal Intergenic	9	65201542	65237939	36398	1	ENSMUSG00000015357	ENSMUST00000015501	-10578
7	80510458	80510858	401	*	*	-0.0637594163745859	Promoter (<=1kb)	7	80510668	80524717	14050	1	ENSMUSG00000038797	ENSMUST00000132163	0
2	180589428	180589827	400	*	*	0.0393417727391609	Promoter (1-2kb)	2	180585533	180591383	5851	2	ENSMUSG00000027574	ENSMUST00000137274	1556
1	125878737	125879140	404	*	*	0.0448314661130934	Intron (ENSMUST00000161954/ENSMUSG00000049690, intron 14 of 14)	1	125842056	125892937	50882	2	ENSMUSG00000049690	ENSMUST00000160736	13797
15	71982336	71982735	400	*	*	0.0386280068338911	Distal Intergenic	15	72033195	72159163	125969	1	ENSMUSG00000116068	ENSMUST00000229807	-50460
7	19016872	19017275	404	*	*	-0.0588801386481511	Promoter (<=1kb)	7	19016560	19023922	7363	1	ENSMUSG00000030401	ENSMUST00000209186	312
2	151708405	151708804	400	*	*	-0.0517301830134861	Promoter (<=1kb)	2	151707235	151708880	1646	2	ENSMUSG00000086620	ENSMUST00000152229	76
7	45391824	45392223	400	*	*	-0.0443325881790075	Promoter (<=1kb)	7	45379424	45391907	12484	2	ENSMUSG00000003271	ENSMUST00000210754	0
16	43959481	43959880	400	*	*	-0.0620016463369866	Promoter (<=1kb)	16	43905765	43959668	53904	2	ENSMUSG00000052459	ENSMUST00000114666	0
14	26791701	26792100	400	*	*	-0.0476967207178098	Promoter (2-3kb)	14	26789354	26822933	33580	1	ENSMUSG00000040717	ENSMUST00000226105	2347
18	47075775	47076174	400	*	*	0.0408942223120746	Promoter (<=1kb)	18	47074874	47075243	370	2	ENSMUSG00000117411	ENSMUST00000234725	-532
11	69882153	69882556	404	*	*	-0.0604858457176682	Promoter (<=1kb)	11	69882465	69885766	3302	1	ENSMUSG00000018567	ENSMUST00000108592	0
1	155911651	155912050	400	*	*	-0.0640623901281233	Promoter (<=1kb)	1	155898117	155911796	13680	2	ENSMUSG00000026466	ENSMUST00000123705	0
17	3134264	3134663	400	*	*	-0.0661768932784373	Promoter (<=1kb)	17	3126853	3134357	7505	2	ENSMUSG00000023795	ENSMUST00000142526	0
1	134890060	134890459	400	*	*	-0.0647776695168023	Promoter (<=1kb)	1	134890303	134901900	11598	1	ENSMUSG00000026429	ENSMUST00000027687	0
2	179675712	179676111	400	*	*	0.0621792464613888	3' UTR	2	179678612	179679281	670	2	ENSMUSG00000027566	ENSMUST00000135650	3170
13	59917962	59918361	400	*	*	-0.0529279646674098	Promoter (<=1kb)	13	59917780	59923221	5442	1	ENSMUSG00000089875	ENSMUST00000162450	182
4	114931950	114932349	400	*	*	0.0438519595186713	Distal Intergenic	4	114945905	114951091	5187	1	ENSMUSG00000028716	ENSMUST00000171877	-13556
5	105148682	105149081	400	*	*	-0.0319068029124452	Distal Intergenic	5	105136916	105137197	282	2	ENSMUSG00000106392	ENSMUST00000196461	-11485
10	7063727	7064126	400	*	*	0.0416529197935161	Distal Intergenic	10	7069063	7085506	16444	2	ENSMUSG00000015202	ENSMUST00000150282	21380
9	65815658	65816418	761	*	*	-0.06496887169548	Promoter (<=1kb)	9	65816206	65949188	132983	1	ENSMUSG00000032384	ENSMUST00000205379	0
10	80973045	80973444	400	*	*	-0.0620619853044525	Promoter (<=1kb)	10	80973787	80984292	10506	1	ENSMUSG00000035011	ENSMUST00000117956	-343
6	107182030	107182430	401	*	*	-0.0423731114392965	Intron (ENSMUST00000203245/ENSMUSG00000107714, intron 1 of 3)	6	107158167	107253699	95533	2	ENSMUSG00000107714	ENSMUST00000203245	71269
5	52543313	52543712	400	*	*	0.0366282336658133	Intron (ENSMUST00000198008/ENSMUSG00000045790, intron 4 of 4)	5	52533369	52562464	29096	2	ENSMUSG00000045790	ENSMUST00000213027	18752
2	118374841	118375240	400	*	*	-0.0621117892330351	Promoter (<=1kb)	2	118362455	118375068	12614	2	ENSMUSG00000040093	ENSMUST00000143583	0
19	5843115	5843514	400	*	*	0.0602898907152741	Distal Intergenic	19	5845722	5846980	1259	2	ENSMUSG00000092341	ENSMUST00000174808	3466
9	104139989	104140512	524	*	*	-0.0650751762396122	Promoter (<=1kb)	9	104028481	104140129	111649	2	ENSMUSG00000032560	ENSMUST00000035170	0
15	79938267	79938666	400	*	*	-0.0607164126108186	Distal Intergenic	15	79962699	79962792	94	2	ENSMUSG00000077734	ENSMUST00000104546	24126
3	53113123	53113522	400	*	*	0.0592891667053221	Intron (ENSMUST00000059562/ENSMUSG00000048332, intron 2 of 3)	3	53136746	53139844	3099	1	ENSMUSG00000048332	ENSMUST00000196913	-23224
1	161704161	161704560	400	*	*	-0.0655104932135454	Promoter (<=1kb)	1	161643683	161704251	60569	2	ENSMUSG00000040297	ENSMUST00000048377	0
17	49998389	49998805	417	*	*	-0.0583345889719166	Intron (ENSMUST00000024798/ENSMUSG00000023999, intron 6 of 11)	17	50021138	50062416	41279	1	ENSMUSG00000023999	ENSMUST00000160049	-22333
13	67720693	67721092	400	*	*	0.0491348845082204	Distal Intergenic	13	67686760	67701949	15190	2	ENSMUSG00000095432	ENSMUST00000181892	-18744
9	124254072	124254471	400	*	*	-0.0455154436887582	Promoter (1-2kb)	9	124252714	124252776	63	2	ENSMUSG00000096734	ENSMUST00000178787	-1296
10	4057591	4057990	400	*	*	0.0612408651028044	Intron (ENSMUST00000117291/ENSMUSG00000040675, intron 26 of 27)	10	4054313	4054469	157	1	ENSMUSG00000065792	ENSMUST00000083858	3278
7	26931266	26931665	400	*	*	-0.060074490982274	Promoter (<=1kb)	7	26932448	26957375	24928	1	ENSMUSG00000003762	ENSMUST00000003860	-783
17	46864025	46864424	400	*	*	-0.066636294064039	Promoter (<=1kb)	17	46864753	46864815	63	2	ENSMUSG00000106514	ENSMUST00000199897	391
15	96167264	96167670	407	*	*	0.0435991680288179	Intron (ENSMUST00000180852/ENSMUSG00000097536, intron 1 of 6)	15	96032700	96181489	148790	2	ENSMUSG00000097536	ENSMUST00000180852	13819
8	72124222	72124621	400	*	*	-0.0620936215225008	Promoter (<=1kb)	8	72077061	72124401	47341	2	ENSMUSG00000034799	ENSMUST00000030170	0
2	131234701	131235100	400	*	*	-0.0641663847239863	Distal Intergenic	2	131255581	131255882	302	2	ENSMUSG00000089113	ENSMUST00000158488	20782
8	93561063	93561462	400	*	*	0.0622919328312589	Intron (ENSMUST00000034187/ENSMUSG00000031740, intron 5 of 12)	8	93566812	93579512	12701	1	ENSMUSG00000031740	ENSMUST00000211691	-5350
11	96713487	96713886	400	*	*	-0.0644803714474891	Promoter (<=1kb)	11	96712172	96713551	1380	2	ENSMUSG00000038615	ENSMUST00000134951	0
18	4829826	4830225	400	*	*	-0.0486230034408215	Intron (ENSMUST00000180904/ENSMUSG00000097043, intron 4 of 9)	18	4812486	4850959	38474	1	ENSMUSG00000097043	ENSMUST00000180904	17340
13	64570021	64570420	400	*	*	0.0614839533074912	Distal Intergenic	13	64580128	64589587	9460	1	ENSMUSG00000021483	ENSMUST00000021939	-9708
7	95502645	95503044	400	*	*	-0.0627072804073343	Distal Intergenic	7	95561976	95562593	618	2	ENSMUSG00000108628	ENSMUST00000205327	59549
16	10131599	10131998	400	*	*	-0.0621593508292516	Promoter (<=1kb)	16	10099613	10131832	32220	2	ENSMUSG00000022505	ENSMUST00000078357	0
7	91743094	91743493	400	*	*	0.0310892052766766	Exon (ENSMUST00000207593/ENSMUSG00000109382, exon 6 of 7)	7	91730297	91731744	1448	2	ENSMUSG00000108826	ENSMUST00000207844	-11350
8	107996005	107996404	400	*	*	0.0529195551044654	Distal Intergenic	8	107989425	107989880	456	2	ENSMUSG00000057657	ENSMUST00000080443	-6125
15	97093513	97093912	400	*	*	-0.0466625068396167	Distal Intergenic	15	97058814	97065125	6312	2	ENSMUSG00000116295	ENSMUST00000231024	-28388
3	38990630	38991029	400	*	*	0.0492369465685976	Intron (ENSMUST00000061260/ENSMUSG00000046743, intron 1 of 16)	3	38945091	39006578	61488	1	ENSMUSG00000046743	ENSMUST00000129182	45539
17	36133758	36134157	400	*	*	-0.0595616868779687	Promoter (<=1kb)	17	36134122	36143683	9562	1	ENSMUSG00000059714	ENSMUST00000001569	0
4	136013142	136013541	400	*	*	-0.0650735473019961	Promoter (<=1kb)	4	136013378	136021253	7876	1	ENSMUSG00000051351	ENSMUST00000069195	0
19	3818664	3819063	400	*	*	-0.0603349217708814	Promoter (<=1kb)	19	3818547	3846660	28114	1	ENSMUSG00000045098	ENSMUST00000177355	117
13	111626311	111627096	786	*	*	-0.0652019412711666	Promoter (<=1kb)	13	111562214	111626645	64432	2	ENSMUSG00000032745	ENSMUST00000047627	0
5	136200005	136200422	418	*	*	-0.0638113955516584	Promoter (<=1kb)	5	136176313	136199567	23255	2	ENSMUSG00000039747	ENSMUST00000041048	-438
17	32111788	32112187	400	*	*	-0.0614310830791232	Distal Intergenic	17	32114613	32118152	3540	2	ENSMUSG00000117562	ENSMUST00000234078	5965
1	87617369	87618054	686	*	*	0.062607292423183	Intron (ENSMUST00000169754/ENSMUSG00000026288, intron 9 of 26)	1	87603961	87648224	44264	1	ENSMUSG00000026288	ENSMUST00000170300	13408
2	179621621	179622020	400	*	*	-0.0659416892829998	Promoter (2-3kb)	2	179618646	179620806	2161	1	ENSMUSG00000085704	ENSMUST00000150145	2975
17	36516332	36516731	400	*	*	-0.0341579098449799	Promoter (<=1kb)	17	36512888	36517231	4344	2	ENSMUSG00000092457	ENSMUST00000173096	500
11	85941546	85941945	400	*	*	-0.046711229100612	Distal Intergenic	11	85841321	85841799	479	1	ENSMUSG00000081632	ENSMUST00000118790	100225
17	47998860	47999259	400	*	*	-0.0635744495800095	Promoter (<=1kb)	17	47997571	47999108	1538	2	ENSMUSG00000033475	ENSMUST00000113302	0
2	132528672	132529071	400	*	*	-0.0599593485621349	Promoter (<=1kb)	2	132528851	132592975	64125	1	ENSMUSG00000044991	ENSMUST00000061891	0
17	29615862	29616261	400	*	*	-0.0537816400920865	Distal Intergenic	17	29595475	29597426	1952	1	ENSMUSG00000024013	ENSMUST00000144616	20387
5	24629990	24630389	400	*	*	-0.0576013372520404	Promoter (<=1kb)	5	24630230	24645948	15719	1	ENSMUSG00000028962	ENSMUST00000080067	0
2	29511152	29511551	400	*	*	0.0542439676999338	Promoter (1-2kb)	2	29509922	29628339	118418	1	ENSMUSG00000039844	ENSMUST00000147755	1230
13	107734940	107735339	400	*	*	0.0453006846593186	Distal Intergenic	13	107741784	107749349	7566	2	ENSMUSG00000114807	ENSMUST00000224826	14010
11	119126429	119126828	400	*	*	0.0451580035364062	Promoter (2-3kb)	11	119129544	119142635	13092	1	ENSMUSG00000039963	ENSMUST00000143066	-2716
1	91540645	91541044	400	*	*	0.0397330184110783	Promoter (1-2kb)	1	91539128	91552222	13095	1	ENSMUSG00000101705	ENSMUST00000188800	1517
9	57532899	57533298	400	*	*	0.0632603830889686	Promoter (2-3kb)	9	57534601	57536044	1444	2	ENSMUSG00000032312	ENSMUST00000213660	2746
3	96020159	96020558	400	*	*	0.042875331962695	Intron (ENSMUST00000132980/ENSMUSG00000038495, intron 1 of 4)	3	96014399	96068446	54048	1	ENSMUSG00000038495	ENSMUST00000098849	5760
13	95041222	95041621	400	*	*	-0.0393991312833868	Distal Intergenic	13	95019108	95020060	953	1	ENSMUSG00000021685	ENSMUST00000184985	22114
1	92576453	92576852	400	*	*	-0.0504527065934962	Promoter (<=1kb)	1	92571940	92576563	4624	2	ENSMUSG00000044055	ENSMUST00000053144	0
10	81319829	81320228	400	*	*	0.0433245724769652	Promoter (1-2kb)	10	81295061	81318543	23483	2	ENSMUSG00000034818	ENSMUST00000118763	-1286
15	88751732	88752131	400	*	*	-0.0647238350078308	Promoter (2-3kb)	15	88749123	88749722	600	1	ENSMUSG00000035828	ENSMUST00000229969	2609
1	131837970	131838369	400	*	*	-0.0647458370708076	Promoter (<=1kb)	1	131838272	131860417	22146	1	ENSMUSG00000026434	ENSMUST00000189946	0
2	53081111	53081510	400	*	*	-0.061281132598332	Promoter (<=1kb)	2	53024716	53081237	56522	2	ENSMUSG00000061136	ENSMUST00000076313	0
10	128608788	128609187	400	*	*	-0.0413325628148272	Distal Intergenic	10	128612240	128613119	880	2	ENSMUSG00000045055	ENSMUST00000059546	3932
18	75663277	75663676	400	*	*	0.0552007179387793	Intron (ENSMUST00000165559/ENSMUSG00000052928, intron 7 of 11)	18	75647716	75655877	8162	1	ENSMUSG00000097712	ENSMUST00000181913	15561
5	18900217	18900617	401	*	*	-0.0423037216537344	Distal Intergenic	5	19019202	19019799	598	1	ENSMUSG00000105930	ENSMUST00000198410	-118585
18	38278635	38279034	400	*	*	0.0585095388328171	Distal Intergenic	18	38321943	38336216	14274	2	ENSMUSG00000051375	ENSMUST00000161701	57182
11	100436251	100436650	400	*	*	-0.0643756530967015	Promoter (<=1kb)	11	100436433	100462789	26357	1	ENSMUSG00000006784	ENSMUST00000092684	0
6	137542922	137543321	400	*	*	0.0525718171062825	Intron (ENSMUST00000058210/ENSMUSG00000015766, intron 2 of 21)	6	137544138	137547757	3620	2	ENSMUSG00000015766	ENSMUST00000205037	4436
17	70476161	70476560	400	*	*	-0.0457588564628418	Intron (ENSMUST00000133983/ENSMUSG00000003279, intron 2 of 13)	17	70276416	70901403	624988	1	ENSMUSG00000003279	ENSMUST00000130971	199745
3	36086260	36086659	400	*	*	0.0436052603883683	Intron (ENSMUST00000200469/ENSMUSG00000047696, intron 5 of 11)	3	36064809	36107681	42873	2	ENSMUSG00000047696	ENSMUST00000166644	21022
2	165247271	165247670	400	*	*	-0.0643415602246038	3' UTR	2	165248625	165250986	2362	2	ENSMUSG00000018459	ENSMUST00000145513	3316
